Date,Open,High,Low,Close,Volume,Symbol
2023-08-05,36.369056701660156,36.401432037353516,35.542423248291016,35.93491744995117,41069147,BSV-USD
2023-08-06,35.94215393066406,35.947059631347656,35.207698822021484,35.35630798339844,39645994,BSV-USD
2023-08-07,35.35654830932617,36.489986419677734,35.1632080078125,36.199527740478516,54573916,BSV-USD
2023-08-08,36.19843673706055,36.74467468261719,35.618019104003906,36.45800018310547,45380151,BSV-USD
2023-08-09,36.42515563964844,36.42515563964844,35.722408294677734,35.98900604248047,518596914,BSV-USD
2023-08-10,36.006900787353516,36.04010009765625,35.584381103515625,35.8745002746582,34590466,BSV-USD
2023-08-11,35.87670135498047,35.98308563232422,35.544193267822266,35.802223205566406,33119147,BSV-USD
2023-08-12,35.80221176147461,36.362525939941406,35.79518127441406,36.08089828491211,39343479,BSV-USD
2023-08-13,36.08245849609375,36.1517448425293,35.605369567871094,35.66857147216797,35156724,BSV-USD
2023-08-14,35.66775131225586,35.9355354309082,35.49310302734375,35.77628707885742,33911454,BSV-USD
2023-08-15,35.778709411621094,35.850215911865234,34.112457275390625,34.55992126464844,32480137,BSV-USD
2023-08-16,34.56281661987305,34.57731246948242,30.64171600341797,31.188358306884766,32085136,BSV-USD
2023-08-17,31.18841552734375,31.61199378967285,27.12545394897461,28.41217041015625,41287262,BSV-USD
2023-08-18,28.42220687866211,29.432212829589844,28.226959228515625,29.18301773071289,30658629,BSV-USD
2023-08-19,29.185102462768555,32.4609489440918,29.17330551147461,31.185340881347656,63522940,BSV-USD
2023-08-20,31.18653106689453,31.210325241088867,30.38520622253418,30.76951026916504,20621197,BSV-USD
2023-08-21,30.769187927246094,31.407054901123047,30.633817672729492,31.109220504760742,27931456,BSV-USD
2023-08-22,31.108951568603516,31.144968032836914,30.07234764099121,30.651750564575195,21951698,BSV-USD
2023-08-23,30.64970588684082,31.351646423339844,30.277332305908203,31.08501625061035,19283433,BSV-USD
2023-08-24,31.08814239501953,31.138919830322266,30.374631881713867,30.955583572387695,15325447,BSV-USD
2023-08-25,30.951597213745117,30.970867156982422,29.902259826660156,30.07122039794922,16935868,BSV-USD
2023-08-26,30.092510223388672,30.198532104492188,29.681974411010742,29.924190521240234,13893969,BSV-USD
2023-08-27,29.92198944091797,31.69478988647461,29.81950569152832,31.090042114257812,35531315,BSV-USD
2023-08-28,31.08652687072754,31.719091415405273,30.17084503173828,31.259265899658203,32792632,BSV-USD
2023-08-29,31.269821166992188,34.52747344970703,30.646221160888672,33.78077697753906,43793545,BSV-USD
2023-08-30,33.79502868652344,33.8771858215332,32.37233352661133,32.62912368774414,25312401,BSV-USD
2023-08-31,32.63216781616211,33.157779693603516,31.19200897216797,31.22895050048828,25036151,BSV-USD
2023-09-01,31.230945587158203,31.916748046875,30.73444366455078,30.949251174926758,28424243,BSV-USD
2023-09-02,30.946996688842773,31.209766387939453,29.9393310546875,30.34101676940918,18575919,BSV-USD
2023-09-03,30.340553283691406,30.837844848632812,30.127904891967773,30.655630111694336,15303889,BSV-USD
2023-09-04,30.649721145629883,31.018878936767578,30.18706512451172,30.40858268737793,14963366,BSV-USD
2023-09-05,30.406179428100586,30.683971405029297,29.99827003479004,30.61738395690918,13757150,BSV-USD
2023-09-06,30.622600555419922,30.781896591186523,30.037973403930664,30.390047073364258,14945820,BSV-USD
2023-09-07,30.39284324645996,30.776851654052734,30.15007209777832,30.65269660949707,15899945,BSV-USD
2023-09-08,30.654611587524414,30.909725189208984,30.239137649536133,30.8961181640625,15189369,BSV-USD
2023-09-09,30.894886016845703,31.05173683166504,30.60712242126465,30.80721092224121,13546278,BSV-USD
2023-09-10,30.805437088012695,30.83074378967285,29.35885238647461,29.758264541625977,15707174,BSV-USD
2023-09-11,29.76059341430664,29.84575653076172,28.694805145263672,29.178508758544922,16217306,BSV-USD
2023-09-12,29.178775787353516,31.739110946655273,29.106809616088867,30.95171546936035,22060957,BSV-USD
2023-09-13,30.952455520629883,31.328105926513672,30.64788055419922,30.809486389160156,17557375,BSV-USD
2023-09-14,30.837635040283203,31.838607788085938,30.613142013549805,31.460681915283203,16531809,BSV-USD
2023-09-15,31.464569091796875,32.235572814941406,31.12788963317871,31.924968719482422,19944931,BSV-USD
2023-09-16,31.914989471435547,32.41788864135742,31.41566276550293,31.53400993347168,15152804,BSV-USD
2023-09-17,31.52974510192871,31.532575607299805,30.660167694091797,30.929502487182617,14739712,BSV-USD
2023-09-18,30.92742919921875,32.72536087036133,30.85845947265625,31.535968780517578,24081159,BSV-USD
2023-09-19,31.54385757446289,32.32234191894531,31.41204833984375,31.803457260131836,16193947,BSV-USD
2023-09-20,31.796226501464844,31.836362838745117,31.06787872314453,31.421966552734375,19920369,BSV-USD
2023-09-21,31.416576385498047,31.42889976501465,30.891157150268555,31.15331268310547,15137617,BSV-USD
2023-09-22,31.15177345275879,31.407695770263672,30.94782066345215,31.213726043701172,12469942,BSV-USD
2023-09-23,31.213274002075195,31.354562759399414,30.983543395996094,31.1580753326416,10627891,BSV-USD
2023-09-24,31.192079544067383,31.946910858154297,30.75763702392578,30.76203727722168,17370082,BSV-USD
2023-09-25,30.750770568847656,30.995161056518555,30.492122650146484,30.782928466796875,12231371,BSV-USD
2023-09-26,30.783939361572266,30.966609954833984,30.670761108398438,30.95343780517578,12861131,BSV-USD
2023-09-27,30.958620071411133,32.1610221862793,30.634010314941406,31.55405044555664,22913833,BSV-USD
2023-09-28,31.55795669555664,32.36402130126953,31.458972930908203,31.964195251464844,17665391,BSV-USD
2023-09-29,31.965496063232422,32.02107620239258,31.32775115966797,31.479551315307617,15494094,BSV-USD
2023-09-30,31.480897903442383,31.800859451293945,31.229259490966797,31.535938262939453,15155350,BSV-USD
2023-10-01,31.530014038085938,32.60838317871094,31.517681121826172,32.465824127197266,15139415,BSV-USD
2023-10-02,32.45652389526367,39.5771484375,32.45652389526367,39.22310256958008,181064493,BSV-USD
2023-10-03,39.23115158081055,42.421085357666016,36.074947357177734,36.27302551269531,191507235,BSV-USD
2023-10-04,36.2733154296875,38.393768310546875,36.23988723754883,37.957767486572266,103768165,BSV-USD
2023-10-05,37.96698760986328,38.35281753540039,36.24684143066406,36.74014663696289,44375282,BSV-USD
2023-10-06,36.74493408203125,37.038089752197266,35.032657623291016,36.21921920776367,33079884,BSV-USD
2023-10-07,36.2166862487793,36.30521011352539,35.281253814697266,35.56516647338867,24787903,BSV-USD
2023-10-08,35.565303802490234,35.602195739746094,34.344154357910156,34.67197036743164,24810871,BSV-USD
2023-10-09,34.668148040771484,34.6832275390625,32.215023040771484,33.07218933105469,29972824,BSV-USD
2023-10-10,33.064666748046875,34.390438079833984,33.01188278198242,33.65300369262695,43969937,BSV-USD
2023-10-11,33.648799896240234,33.707183837890625,32.592227935791016,33.411224365234375,28080998,BSV-USD
2023-10-12,33.4095458984375,34.129249572753906,33.13778305053711,33.82178497314453,34878950,BSV-USD
2023-10-13,33.818145751953125,34.26566696166992,33.207584381103516,34.059417724609375,26645977,BSV-USD
2023-10-14,34.053932189941406,34.13623046875,33.825496673583984,33.83932113647461,21608701,BSV-USD
2023-10-15,33.84098434448242,33.921634674072266,33.58659362792969,33.919837951660156,24484202,BSV-USD
2023-10-16,33.91878128051758,40.41658401489258,33.780479431152344,39.126220703125,228592132,BSV-USD
2023-10-17,39.09786605834961,40.648468017578125,37.545291900634766,38.6283073425293,169822756,BSV-USD
2023-10-18,38.61909103393555,42.39583206176758,37.917320251464844,40.567562103271484,183508658,BSV-USD
2023-10-19,40.569095611572266,43.9567756652832,40.40407943725586,42.435325622558594,163432879,BSV-USD
2023-10-20,42.4510383605957,56.828147888183594,41.466182708740234,54.8643684387207,432376443,BSV-USD
2023-10-21,54.87133026123047,58.25117111206055,52.971256256103516,55.232547760009766,240904484,BSV-USD
2023-10-22,55.282875061035156,56.0167236328125,48.54386520385742,50.769954681396484,153672404,BSV-USD
2023-10-23,50.70793914794922,56.069637298583984,49.58051300048828,54.63505172729492,203065680,BSV-USD
2023-10-24,54.65589141845703,55.01454162597656,50.11052322387695,51.38812255859375,140975649,BSV-USD
2023-10-25,51.42219543457031,52.22460174560547,48.909454345703125,50.20664978027344,88865293,BSV-USD
2023-10-26,50.20382308959961,50.825294494628906,46.296592712402344,47.51795959472656,82446540,BSV-USD
2023-10-27,47.51807403564453,47.569515228271484,44.89887619018555,45.642452239990234,55752950,BSV-USD
2023-10-28,45.640785217285156,49.909542083740234,45.640785217285156,48.9347038269043,101918927,BSV-USD
2023-10-29,48.9344482421875,51.245086669921875,48.85173034667969,50.99745559692383,72948107,BSV-USD
2023-10-30,50.99540328979492,51.058292388916016,48.90522766113281,50.20999526977539,60761004,BSV-USD
2023-10-31,50.204959869384766,50.559017181396484,47.559818267822266,49.26434326171875,53697877,BSV-USD
2023-11-01,49.24729919433594,49.681297302246094,47.07197570800781,49.61614990234375,65810094,BSV-USD
2023-11-02,49.614410400390625,50.51001739501953,48.499603271484375,49.133018493652344,67600180,BSV-USD
2023-11-03,49.12746047973633,49.1779670715332,47.73726272583008,48.965370178222656,35266463,BSV-USD
2023-11-04,48.97114181518555,49.351478576660156,48.364986419677734,49.17693328857422,29079673,BSV-USD
2023-11-05,49.18434143066406,51.00636291503906,48.923458099365234,49.73039245605469,64730395,BSV-USD
2023-11-06,49.730430603027344,49.943145751953125,48.459442138671875,49.457489013671875,37418695,BSV-USD
2023-11-07,49.460227966308594,49.98878479003906,47.912689208984375,49.186344146728516,55453209,BSV-USD
2023-11-08,49.18109130859375,49.5333251953125,48.497066497802734,49.39894485473633,58183779,BSV-USD
2023-11-09,49.39524459838867,54.15726852416992,45.902339935302734,49.558589935302734,208925186,BSV-USD
2023-11-10,49.55350875854492,51.1160888671875,48.82301712036133,50.959224700927734,96427037,BSV-USD
2023-11-11,50.95380783081055,50.962528228759766,48.85803985595703,49.586666107177734,66349436,BSV-USD
2023-11-12,49.58368682861328,49.97429275512695,48.334781646728516,49.61510467529297,56264334,BSV-USD
2023-11-13,49.619056701660156,52.77143478393555,49.080711364746094,49.93412399291992,74716768,BSV-USD
2023-11-14,49.935306549072266,49.95346450805664,46.861507415771484,48.049774169921875,57537121,BSV-USD
2023-11-15,48.05558776855469,50.37834930419922,47.49657440185547,50.370948791503906,64604818,BSV-USD
2023-11-16,50.37417984008789,50.79218673706055,47.73541259765625,48.5235710144043,71004890,BSV-USD
2023-11-17,48.525203704833984,49.29264831542969,46.029884338378906,47.817562103271484,61276631,BSV-USD
2023-11-18,47.82442092895508,47.86339569091797,45.98247146606445,46.97873306274414,49604711,BSV-USD
2023-11-19,46.98583984375,48.452213287353516,46.56294250488281,48.326961517333984,48042801,BSV-USD
2023-11-20,48.32432556152344,48.5102424621582,47.48208236694336,47.64911651611328,38068181,BSV-USD
2023-11-21,47.64295196533203,48.71697235107422,44.54452896118164,44.57612228393555,58059107,BSV-USD
2023-11-22,44.5638427734375,47.046443939208984,44.45185470581055,46.79280471801758,39715770,BSV-USD
2023-11-23,46.79158020019531,47.19246292114258,46.2902946472168,46.75346755981445,37431034,BSV-USD
2023-11-24,46.75119400024414,48.57320785522461,46.71499252319336,47.93297576904297,45204324,BSV-USD
2023-11-25,47.930171966552734,48.63495635986328,47.421348571777344,47.76070785522461,39222129,BSV-USD
2023-11-26,47.76036071777344,47.78329849243164,45.87342834472656,46.66964340209961,38289479,BSV-USD
2023-11-27,46.67151641845703,46.9638786315918,44.50417709350586,45.47443771362305,44620292,BSV-USD
2023-11-28,45.47298049926758,46.543739318847656,44.78237533569336,46.12289047241211,42538792,BSV-USD
2023-11-29,46.13605880737305,47.66407012939453,46.05141067504883,46.39788818359375,55036142,BSV-USD
2023-11-30,46.398780822753906,46.56463623046875,45.72985076904297,46.302825927734375,38533491,BSV-USD
2023-12-01,46.301116943359375,47.699440002441406,46.2939567565918,47.6074104309082,45984912,BSV-USD
2023-12-02,47.61002731323242,48.750064849853516,47.47952651977539,48.523773193359375,41950093,BSV-USD
2023-12-03,48.525516510009766,50.94356155395508,48.525516510009766,50.10662078857422,105658107,BSV-USD
2023-12-04,50.104496002197266,53.48909378051758,50.008819580078125,52.40032958984375,152183156,BSV-USD
2023-12-05,52.423065185546875,52.637996673583984,49.781795501708984,52.53022384643555,64503330,BSV-USD
2023-12-06,52.52593231201172,53.93952941894531,51.133758544921875,52.07853317260742,85036827,BSV-USD
2023-12-07,52.07664108276367,52.65108871459961,50.70613098144531,51.7040901184082,53036187,BSV-USD
2023-12-08,51.703369140625,54.11164093017578,51.61915588378906,53.93374252319336,64352340,BSV-USD
2023-12-09,53.93445587158203,54.10712432861328,51.717552185058594,51.819358825683594,58889283,BSV-USD
2023-12-10,51.824649810791016,53.56554412841797,50.87140655517578,52.71597671508789,58660961,BSV-USD
2023-12-11,52.75587463378906,53.173282623291016,47.77342224121094,48.97406005859375,64250416,BSV-USD
2023-12-12,48.97665786743164,49.52756881713867,47.86147689819336,48.59475326538086,46081221,BSV-USD
2023-12-13,48.59166717529297,49.88533020019531,46.572540283203125,49.709407806396484,48090034,BSV-USD
2023-12-14,49.71519088745117,50.14711380004883,48.78267288208008,50.03016662597656,44880474,BSV-USD
2023-12-15,50.03334426879883,50.141456604003906,48.53223419189453,48.53562545776367,46869149,BSV-USD
